,Venue_ID,Lat,Long,category,country
2717,4df18569b0fb807158ba1bd8,47.622458,-122.320914,Ramen /  Noodle House,US
2718,4df1655a7d8b18e17226181b,47.617816,-122.304376,Doctor's Office,US
2719,4df13e6ad1649c8a28d9367b,47.459398,-122.14523,Home (private),US
2720,4df1393fd22d8c5470d3f625,47.682058,-122.256863,Dog Run,US
2721,4df03b9f52b1faff63235ec8,47.623991,-122.347763,Bus Station,US
2722,4df037d8d4c04d0392c5220b,47.615389,-122.31445,Cocktail Bar,US
2723,4defcd0a7d8bb02cbf036135,47.605147,-122.323734,Hospital,US
2724,4def1642b3add6e854669c1b,47.678438,-122.326927,Park,US
2725,4deec7d3cc3fe582c3ac7205,47.619891,-122.322024,New American Restaurant,US
2726,4deea58ae4cdef4ed2c50062,47.678406,-122.327399,Neighborhood,US
2727,4dee4cade4cd032b189ee28a,47.605076,-122.333988,Office,US
2728,4ded8307c65bf34fc6d7caa4,47.539226,-122.195211,Other Great Outdoors,US
2729,4ded7cc4e4cd032b188d1d37,47.658542,-122.31307,Dance Studio,US
2730,4debed0218386283a40bf831,47.627854,-122.383145,Boat or Ferry,US
2731,4debd9deae60e989237dae08,47.559453,-122.386529,Pub,US
2732,4deb01c7ae60e9892369588e,47.67059,-122.121168,Lounge,US
2733,4deaf34d22713dd973a2a8cc,47.612818,-122.226397,Park,US
2734,4dead2a3e4cdc079f48f6669,47.661,-122.106777,Park,US
2735,4deaa6e0d22da22d4eda51ad,47.440972,-122.293059,Parking,US
2736,4dea9d2352b11677f041032d,47.668868,-122.313255,Deli / Bodega,US
2737,4dea78d97d8b6c7a534027b0,47.624568,-122.320898,Bank,US
2738,4dea5aa41f6e3ddebdc95f01,47.615788,-122.350478,Diner,US
2739,4de9ab2ee4cdc079f4705336,47.705399,-122.211561,Sushi Restaurant,US
2740,4de922867d8b02ee9f27d105,47.60921,-122.341594,Gourmet Shop,US
2741,4de91918cc3f73886a54e2f8,47.623036,-122.364489,Office,US
2742,4de849321838b9ad8d0b9ae8,47.634499,-122.145431,General College & University,US
2743,4de847e47d8b02ee9f12ea76,47.438511,-122.220434,Ramen /  Noodle House,US
2744,4de80a67c65b72347a06500f,47.586206,-122.354859,Harbor / Marina,US
2745,4de7fac5c65b72347a04b78a,47.614552,-122.34565,Grocery Store,US
2746,4de7e440b0fb2165e1b15b19,47.569816,-122.342455,Building,US
2747,4de6cca5b0fb9a99f6f36727,47.492919,-122.282007,Home (private),US
2748,4de6b82b887744632f88f110,47.639257,-122.251712,Plaza,US
2749,4de67888fa764cf4bee0436e,47.461476,-122.225018,Office,US
2750,4de56b2fd4c09fc98b67ce60,47.697623,-122.397202,Office,US
2751,4de56b19b0fb5cbf0e99a03a,47.621171,-122.334007,Office,US
2752,4de5650b8877a085f8b14373,47.605669,-122.334992,Office,US
2753,4de5362bd164df85753c9599,47.615682,-122.202945,Ice Cream Shop,US
2754,4de42be47d8b2547eb2d601b,47.708301,-122.318893,Salon / Barbershop,US
2755,4de403f518385df2b049ff32,47.6779,-122.338514,Lake,US
2756,4de3fc6ed164df85751fd658,47.620419,-122.350981,Beer Garden,US
2757,4de3e2f018385df2b046ed20,47.655812,-122.318433,Bus Station,US
2758,4de2f4198877bcb68651f5e5,47.695619,-122.368854,Home (private),US
2759,4de2cdc4e4cd056f744d5a1d,47.577336,-122.324352,Light Rail,US
2760,4de2aa1bd22d2a4ecdcbc879,47.575824,-122.12226,Home (private),US
2761,4de2a2df52b1d38d2973485f,47.624581,-122.343877,Other Great Outdoors,US
2762,4de29e8a45dd180ae54b0b70,47.665581,-122.325666,Bus Line,US
2763,4de1ed018877bcb68638e7d4,47.614263,-122.347639,Nightclub,US
2764,4de1c4851f6e3190cd013771,47.591852,-122.332437,Baseball Stadium,US
2765,4de1770452b1d38d2956dc3f,47.445211,-122.260548,Women's Store,US
2766,4de17527b0fb2671486e327b,47.458726,-122.293756,Rental Car Location,US
2767,4de13552d164e323c7bfea25,47.546227,-122.064789,American Restaurant,US
2768,4de04fd422713271e2b1ae95,47.44488,-122.300358,Travel & Transport,US
2769,4de0354645dd3eae8768e00b,47.521395,-122.157054,Park,US
2770,4de00294e4cd846e407dd9d3,47.672616,-122.317106,Rental Car Location,US
2771,4ddff11b227140b9050de0d6,47.61004,-122.336336,French Restaurant,US
2772,4ddf1cffd22d728b20c10728,47.441373,-122.299347,Bus Line,US
2773,4ddeca2d922ef87772f258b8,47.59754,-122.32506,Food Truck,US
2774,4ddec57b7d8bb03c06bbb1e2,47.611775,-122.343775,Building,US
2775,4dde49bd7d8bb03c06afbf1c,47.444459,-122.301071,Airport Terminal,US
2776,4dddac99d1641542183357b1,47.61693,-122.203878,Caf,US
2777,4ddd85dc1850efcef820c202,47.613888,-122.289287,Pizza Place,US
2778,4ddd799488779c82beaf5ecf,47.629822,-122.339928,Building,US
2779,4ddd60b9183877913985b10e,47.650841,-122.357133,Harbor / Marina,US
2780,4ddd2836b0fba481fc91e92b,47.598594,-122.334484,Office,US
2781,4ddc03beae60d6fc15834de5,47.613266,-122.336167,Caf,US
2782,4ddbfd75c65bfd579e08d77f,47.679819,-122.167218,Automotive Shop,US
2783,4ddb1badfa7675584c3566d2,47.760421,-122.251415,Veterinarian,US
2784,4dda9850b3adc64ae088a0d0,47.643698,-122.141967,Office,US
2785,4dda968f52b1a5c644970262,47.609624,-122.340543,Bagel Shop,US
2786,4dda14d66365d68ffa90fba9,47.603812,-122.332463,Bus Station,US
2787,4dd9eeac7d8b3226642be78e,47.664891,-122.309161,Coffee Shop,US
2788,4dd99a0545ddced820bc49b7,47.553461,-122.31799,Road,US
2789,4dd919712271c5d36d635cfa,47.441801,-122.301203,Airport Tram,US
2790,4dd8b6e51838b8561d084ca5,47.568344,-122.322371,Bar,US
2791,4dd858eaae60680f151eb259,47.729004,-122.292611,Farmers Market,US
2792,4dd81ec1d1647fcf3e5c6a53,47.628508,-122.382744,Boat or Ferry,US
2793,4dd815de45ddced82097c80e,47.659274,-122.313092,Thai Restaurant,US
2794,4dd81596fa76ad96d1359631,47.661937,-122.313233,Breakfast Spot,US
2795,4dd7bdfe81dcd5bca5a0cf7a,47.659607,-122.313366,General Entertainment,US
2796,4dd71d88fa76ad96d11d9ad0,47.670172,-122.119995,Theater,US
2797,4dd6e42bb3adc64ae072e50c,47.616259,-122.319852,Basketball Court,US
2798,4dd6b693c65bee535aa023cc,47.652308,-122.352751,American Restaurant,US
2799,4dd69cd72271c5d36d268374,47.729728,-122.34643,Automotive Shop,US
2800,4dd691dad1647fcf3e3495ba,47.632279,-122.358511,Automotive Shop,US
2801,4dd58d88d1647fcf3e1ccf5e,47.61395,-122.19838,Tech Startup,US
2802,4dd577117d8b322663c03db8,47.48251,-122.271631,Road,US
2803,4dd56d76fa76ad96d0f3f9de,47.568928,-122.283789,Home (private),US
2804,4dd55a0c18505a50d99a17cc,47.597439,-122.327203,Residential Building (Apartment / Condo),US
2805,4dd558121f6ec4e0bb8f2060,47.622876,-122.363706,Office,US
2806,4dd547d28877e2b7c5ecf572,47.664616,-122.122661,Hiking Trail,US
2807,4dd49679e4cd1c4babbe6360,47.613696,-122.339727,Parking,US
2808,4dd47a7252b18e28aa16e275,47.572212,-122.360787,Hiking Trail,US
2809,4dd4201345ddd703550f7f05,47.608944,-122.340714,Korean Restaurant,US
2810,4dd412678877a55425ca717f,47.613317,-122.325267,College Classroom,US
2811,4dd3f347d1643acaa1eca103,47.448986,-122.302961,Airport Gate,US
2812,4dd3ed178877a55425c6be59,47.474074,-122.222668,Government Building,US
2813,4dd333eb8877fd87e04a99d9,47.608602,-122.151067,Outdoors & Recreation,US
2814,4dd2e061922edff25d521bbe,47.610908,-122.337162,Food Truck,US
2815,4dd2d13f45dd45f719215732,47.681263,-122.317135,Coffee Shop,US
2816,4dd2aa3fe4cd7f7178cea3a1,47.610656,-122.326919,Medical Center,US
2817,4dd2991252b15d0acc81c7d9,47.646497,-122.322711,Road,US
2818,4dd1c9fed4c0febf0fd7e78a,47.655848,-122.316203,College Cafeteria,US
2819,4dd1a3981838a7519648f27a,47.613107,-122.35094,Parking,US
2820,4dd062d7d164679b8d2fd186,47.583439,-122.232813,Deli / Bodega,US
2821,4dd036dc7d8b975f18faa0e9,47.673131,-122.119235,Bakery,US
2822,4dcf256fd22deadedd658641,47.744583,-122.322851,Farm,US
2823,4dcec2c6d22deadedd5a9b3a,47.590541,-122.186967,Park,US
2824,4dce152722718eed7a3009b0,47.672047,-122.318069,Hostel,US
2825,4dcdeccc52b1f8915b8aa764,47.623138,-122.13292,Chinese Restaurant,US
2826,4dcdebdb22718eed7a2c19ca,47.68959,-122.355656,Bar,US
2827,4dcde142b3adb047f4eeee81,47.662351,-122.313167,Bus Station,US
2828,4dcdd5bb183899ddfac382c3,47.480314,-122.204797,German Restaurant,US
2829,4dcdce487d8b975f18bf763d,47.661112,-122.28781,Salon / Barbershop,US
2830,4dcdbe2445ddbe15f877d5f5,47.653104,-122.306625,Park,US
2831,4dcd9590d164679b8cea3b2d,47.610545,-122.294626,Speakeasy,US
2832,4dcd9218091a2e3e5b7c8438,47.526727,-122.326143,Skate Park,US
2833,4dcd898dd4c065592f68234d,47.655099,-122.347825,General Travel,US
2834,4dcd82401f6eb122706329ff,47.430803,-122.249805,American Restaurant,US
2835,4dcd3b738877851243d90a17,47.687486,-122.356159,Building,US
2836,4dcce26bb0fb25f6e31caa5b,47.649374,-122.306495,Hospital,US
2837,4dccb4b9ae603b786d058ce2,47.622224,-122.312586,Neighborhood,US
2838,4dcc85f1d4c0239350b0f4c8,47.593929,-122.309819,South American Restaurant,US
2839,4dcc3d56183859f9052f625e,47.61264,-122.335118,Indie Movie Theater,US
2840,4dcc1b9145dd3831229482aa,47.679702,-122.37702,Coffee Shop,US
2841,4dcc05987d8b84bcd56179ff,47.722668,-122.213068,Home (private),US
2842,4dcbfaad2271f5e21d82b937,47.661708,-122.347184,Bus Station,US
2843,4dcb30262271f5e21d71d93e,47.620685,-122.310238,Building,US
2844,4dcb2ffc8877502200d0a9aa,47.478048,-122.206336,General Entertainment,US
2845,4dcb222352b17cba4fa1d545,47.605061,-122.323858,Bus Line,US
2846,4dcb08ded4c0dfa030c7dd4a,47.50456,-122.163537,Government Building,US
2847,4dcac1c2d16495ca5af1d047,47.611609,-122.332973,Building,US
2848,4dcabbdf887769ff3d55cab1,47.675828,-122.325375,Caf,US
2849,4dc9fafe45dd19439a00c229,47.615864,-122.319847,Restaurant,US
2850,4dc9e7f245dd194399ff109e,47.662067,-122.346355,General Entertainment,US
2851,4dc9df39e4cde9e42f7a2341,47.612501,-122.317775,Bus Line,US
2852,4dc98d3ce4cd1818d5bb1ec5,47.608124,-122.337849,Bank,US
2853,4dc98189e4cd1818d5ba0ada,47.609693,-122.3337,Shop & Service,US
2854,4dc962eb88774c7090b5af20,47.616905,-122.110429,Church,US
2855,4dc86106d164a2d2c17fd87c,47.607291,-122.336405,Cafeteria,US
2856,4dc7f612fa76d685ce1cea88,47.448377,-122.302337,Airport Terminal,US
2857,4dc78fd2d22dafda2fd7961d,47.615914,-122.320918,Video Game Store,US
2858,4dc77eaf1f6ef43b8a47af6f,47.457715,-122.25879,Parking,US
2859,4dc75bdc2271f270515c61d9,47.618544,-122.326348,Bus Line,US
2860,4dc705d51f6ef43b8a3d4687,47.55998,-122.386745,Shop & Service,US
2861,4dc6f3472271f27051529cd9,47.642456,-122.196432,Bus Line,US
2862,4dc6e156b0fb5556cd148d1d,47.52344,-122.17723,Storage Facility,US
2863,4dc6d5311f6ef43b8a382bec,47.60943,-122.333297,General Travel,US
2864,4dc624197d8b14fb463d77b9,47.679137,-122.176982,Home (private),US
2865,4dc5ee8d52b1e8f9f7e1face,47.599956,-122.30194,Automotive Shop,US
2866,4dc59d2a887717c8802869c9,47.610055,-122.343702,Scenic Lookout,US
2867,4dc59754d164eb9c9ff36a5d,47.677158,-122.205477,Cosmetics Shop,US
2868,4dc5509f2271f2705128da21,47.696368,-122.312302,Bus Line,US
2869,4dc4a82081303adecba67220,47.621767,-122.35075,Music Venue,US
2870,4dc46bb6fa76d685cdc6975a,47.64936,-122.306602,Coffee Shop,US
2871,4dc45d20b3ad20ab9e32d1fd,47.535642,-122.314994,Bus Station,US
2872,4dc44e2e1f6ef43b89f8d05b,47.441735,-122.259529,Japanese Restaurant,US
2873,4dc417ae7d8b14fb46078d63,47.578375,-122.167346,Coffee Shop,US
2874,4dc40b461f6ef43b89f16b5b,47.578281,-122.168018,Credit Union,US
2875,4dc393ea7d8b14fb45fbab20,47.700385,-122.109053,Home (private),US
2876,4dc36140c65b89d3ca3ae6d4,47.621578,-122.348067,Museum,US
2877,4dc35763887717c87fef0fac,47.67468,-122.20626,Boutique,US
2878,4dc3453918387d1bd505f2f3,47.616834,-122.336327,Bus Line,US
2879,4dc3416fb0fb5556ccba4745,47.617275,-122.132067,Bank,US
2880,4dc2cd497d8b686fa485303b,47.583222,-122.326149,Building,US
2881,4dc2268bd22dd7df9aa3726a,47.616944,-122.338274,Coffee Shop,US
2882,4dc1ee181838ada6b2583d08,47.613031,-122.313843,Diner,US
2883,4dc0c9720f2c6dbb435b31b4,47.675943,-122.206212,Ice Cream Shop,US
2884,4dc0c1a31838710f436dd2f6,47.712744,-122.186947,Hot Dog Joint,US
2885,4dc0684e5da386e218c760a1,47.612691,-122.334947,Bakery,US
2886,4dc061906e8124d25dcbd8a4,47.580964,-122.334606,Parking,US
2887,4dc03154a86e2f4250bb7ccb,47.678262,-122.264121,Other Great Outdoors,US
2888,4dbf5fc7cda12687c83391f2,47.664903,-122.380368,Gaming Cafe,US
2889,4dbf5cbd6e8124d25db54758,47.617762,-122.200652,Asian Restaurant,US
2890,4dbf4e18cda12687c831e0a9,47.62865,-122.133078,Bank,US
2891,4dbf1b1943a147cd6eb951ea,47.610357,-122.335367,Salad Place,US
2892,4dbf0357a86e0e98a21e5e70,47.476223,-122.257969,Office,US
2893,4dbef5bcffcbcd485674cea1,47.608326,-122.141833,Office,US
2894,4dbe1a816e810768bf86b03c,47.546415,-122.314975,Park,US
2895,4dbdf36e0cb691071cc661f6,47.610219,-122.341261,Miscellaneous Shop,US
2896,4dbde2294b222080d3b49653,47.619777,-122.322384,Bus Line,US
2897,4dbdc9c36a23e294ba4e3ee8,47.607006,-122.316558,Vietnamese Restaurant,US
2898,4dbdb1890437955ec0532b2e,47.68786,-122.26926,Tennis Court,US
2899,4dbca7046a23e294ba34afdb,47.536375,-122.39148,Park,US
2900,4dbca6444b222080d3982556,47.626883,-122.334782,Salon / Barbershop,US
2901,4dbc7aa9cda109aa6c9d0d6a,47.713164,-122.184347,Road,US
2902,4dbc7001cda109aa6c9bd8ed,47.661248,-122.433381,Lighthouse,US
2903,4dbc56d70cb691071ca0a072,47.546092,-122.376277,Food Truck,US
2904,4dbc38480437955ec02c82b5,47.627025,-122.377542,Other Great Outdoors,US
2905,4dbbb4940cb691071c912adf,47.664936,-122.380287,Toy / Game Store,US
2906,4dbb7f3c0437955ec01a3d73,47.618759,-122.312958,Middle Eastern Restaurant,US
2907,4dbb2c626e815ab0de64b880,47.546295,-122.376804,Automotive Shop,US
2908,4dbb172fa86e0e98a1c1731b,47.444376,-122.300645,Airport Terminal,US
2909,4dbb14616a23e294ba0bb34e,47.441854,-122.300288,Gift Shop,US
2910,4dba5da7a86ede8c0f9919e6,47.662278,-122.30681,Fraternity House,US
2911,4dba3d41b3dcc563f2cbc112,47.668129,-122.384107,Cocktail Bar,US
2912,4db9dd32fa8c2e303f165808,47.604731,-122.331647,Office,US
2913,4db9286843a1e5b1e2c31340,47.602184,-122.339909,Boat or Ferry,US
2914,4db8f2fa1e7206c23d1375d0,47.616587,-122.306363,Home (private),US
2915,4db8b0f44b22a2fe44e2f901,47.699509,-122.328068,Medical School,US
2916,4db8adaafa8c978590bef76e,47.667409,-122.378148,Theme Park,US
2917,4db895c50437609120ef3200,47.668177,-122.380469,Doctor's Office,US
2918,4db89528fc608240bc2d50b0,47.599592,-122.331594,Music Venue,US
2919,4db880666a2334682d944b30,47.583242,-122.33667,Food Truck,US
2920,4db78a7a1e7206c23cf61832,47.446864,-122.182275,Residential Building (Apartment / Condo),US
2921,4db7718b6a2349392ff04334,47.462098,-122.201994,Laundry Service,US
2922,4db75c0b93a096e4f5df735f,47.610028,-122.197724,Residential Building (Apartment / Condo),US
2923,4db739f7f7b12e4237b06edd,47.60999,-122.336329,Sandwich Place,US
2924,4db72fde6e8174e2e9bc9873,47.650298,-122.349329,Residential Building (Apartment / Condo),US
2925,4db71ec1a86ed8d46c6e179c,47.602329,-122.33197,Italian Restaurant,US
2926,4db6c544fa8c35024117462b,47.607567,-122.1322,Bus Line,US
2927,4db654cfcda1c57c8281966b,47.445345,-122.298767,Bank,US
2928,4db653590437fa536a54cbee,47.471373,-122.33428,Bank,US
2929,4db5dfdef7b121c29f67a4a7,47.598094,-122.328468,Tech Startup,US
2930,4db5cf6093a017099df3cc99,47.634542,-122.137903,Indian Restaurant,US
2931,4db5bd6b93a017099df256da,47.62278,-122.338378,Turkish Restaurant,US
2932,4db5bad3fa8c35024100dcdc,47.753847,-122.279905,Pet Store,US
2933,4db5ae1e43a1369cb5d5247b,47.610184,-122.322421,Parking,US
2934,4db599b643a1369cb5d315d2,47.460536,-122.218786,Storage Facility,US
2935,4db598b593a017099def03d3,47.517671,-122.315436,Gas Station / Garage,US
2936,4db5985193a017099deef9ed,47.47848,-122.332106,High School,US
2937,4db57fa2f7b121c29f5f5d0e,47.442367,-122.301212,Airport Terminal,US
2938,4db4c5f00437fa536a336526,47.676073,-122.362389,Pub,US
2939,4db4b1f7fc607e0aa236c857,47.699164,-122.333771,College Library,US
2940,4db47b3c6e8179a9137e4a15,47.446123,-122.46233,Food,US
2941,4db471e743a1369cb5badf2f,47.672256,-122.20295,Church,US
2942,4db35a3181543d71da2f5d89,47.759748,-122.252421,Cosmetics Shop,US
2943,4db3516acda1c57c82443790,47.585806,-122.327485,Bus Station,US
2944,4db3033943a1369cb598964e,47.618142,-122.181019,Automotive Shop,US
2945,4db3003181543d71da265709,47.481158,-122.211114,Coffee Shop,US
2946,4db2fb4e43a1369cb597b18e,47.649097,-122.361721,Theater,US
2947,4db24e615da3944066b57070,47.499741,-122.221215,Grocery Store,US
2948,4db200746e81a2637ef8d8aa,47.449884,-122.323914,Road,US
2949,4db1ea035da32cf2df67aff3,47.46409,-122.259334,Building,US
2950,4db0e3df5da32cf2df522e94,47.613455,-122.191855,Residential Building (Apartment / Condo),US
2951,4db0a44c4b22ba776d7310e5,47.488564,-122.193943,Convenience Store,US
2952,4db08927cda14b702a335bfc,47.63447,-122.356979,Bank,US
2953,4dafdeb9432d64ea943902ee,47.693331,-122.345488,Event Space,US
2954,4dafa149fa8c123fa7f3d01d,47.647222,-122.324938,Mexican Restaurant,US
2955,4daf7b6aa86e9639ef4e5056,47.635798,-122.349769,Home (private),US
2956,4daf4ea481548efb15a88c6a,47.759104,-122.249473,Building,US
2957,4dae33b76a23e6c93485d980,47.604708,-122.335363,Government Building,US
2958,4dae291f4b22907678621385,47.621757,-122.320983,Music Store,US
2959,4dae000693a0096fba971c45,47.618292,-122.191497,Salon / Barbershop,US
2960,4dadf84d43a1f97d9180bc33,47.61391,-122.321265,Taco Place,US
2961,4dade4524df0f639f240d31c,47.610904,-122.337196,Sculpture Garden,US
2962,4dadc4a243a18e54131d96c4,47.605457,-122.311588,Coffee Shop,US
2963,4dadbf75a86e0d401b8e5cca,47.624102,-122.335906,Doctor's Office,US
2964,4dadbbb343a18e54131ca808,47.7047,-122.167301,Coffee Shop,US
2965,4dac9d50a86e7fc66e1fd8a2,47.681976,-122.123967,Medical Center,US
2966,4dac925a43a17e90f8e26cd1,47.616052,-122.350938,Food Truck,US
2967,4dac7bd35da3ba8a47b76f2f,47.552209,-122.33447,Building,US
2968,4dac5d244df01c19b1b27c43,47.596133,-122.311525,Bus Station,US
2969,4dab5df70c53b4e702d70343,47.559563,-122.386719,Thai Restaurant,US
2970,4dab577b0cb6a89c6281bdc9,47.444334,-122.328698,Gas Station / Garage,US
2971,4dab53e98154abafc2c0e24d,47.720995,-122.31241,Church,US
2972,4dab52eef7b145b370244c4a,47.44369,-122.303433,Japanese Restaurant,US
2973,4dab29aa4b22f071eac80967,47.586872,-122.327594,Bus Station,US
2974,4dab25696e81162ae7e64ed4,47.575135,-122.415746,Baseball Stadium,US
2975,4daa8fbf6a2303012f115015,47.616008,-122.320632,Dessert Shop,US
2976,4da9e9e25da3ba8a477e5d9e,47.601694,-122.312665,Bus Line,US
2977,4da9d9f493a04642f0714cf4,47.674468,-122.15074,Record Shop,US
2978,4da910ec0cb6a89c624d9b44,47.613229,-122.337512,Food Truck,US
2979,4da8fc2e0437dccbd7dfe73e,47.713518,-122.337312,Doctor's Office,US
2980,4da8f8a61e72c1ab9bd0f867,47.457348,-122.217446,Church,US
2981,4da8f8728154abafc2890c38,47.47025,-122.213157,Dessert Shop,US
2982,4da8f6220437dccbd7df43d7,47.638461,-122.356703,Mexican Restaurant,US
2983,4da8f0d74df01c19b165dee6,47.621217,-122.348217,Museum,US
2984,4da85bdccda119a2c8fb6844,47.648392,-122.138702,Office,US
2985,4da7a9b7fa8c4175d0a7c506,47.671929,-122.111702,Mexican Restaurant,US
2986,4da772bacda119a2c8e793b3,47.628031,-122.335361,Harbor / Marina,US
2987,4da75715cda119a2c8e5289d,47.581317,-122.335135,Food Truck,US
2988,4da7479d1e725f12297fc39b,47.653854,-122.359518,Hiking Trail,US
2989,4da653fa4b22737295bf3291,47.576482,-122.297552,Light Rail,US
2990,4da64a7f0437d0a7934ac1a4,47.675849,-122.306143,Doctor's Office,US
2991,4da5f5e60437667c9b3802b3,47.578028,-122.162519,Cemetery,US
2992,4da5c2151e726e4969630203,47.614625,-122.318018,Lounge,US
2993,4da51be14b22546389c8459d,47.667443,-122.206501,Burger Joint,US
2994,4da5075243a1de92fac1f523,47.68037,-122.209489,Winery,US
2995,4da4f3c74b22546389c51f38,47.700001,-122.332598,College Science Building,US
2996,4da4ded143a1de92fabe1dea,47.596614,-122.33212,Stadium,US
2997,4da4d2facda109f02fb106f7,47.65813,-122.406293,Hiking Trail,US
2998,4da4a1020f578cfab59dd318,47.436206,-122.295932,Thai Restaurant,US
2999,4da4873d9aa4721e7ed1391a,47.64848,-122.377376,Bridge,US
3000,4da3ee0f7ccc816e5333877b,47.636902,-122.133046,Cafeteria,US
3001,4da3cc447aee54814c8ef1fe,47.621443,-122.336861,Dumpling Restaurant,US
3002,4da3a90db1c9370467d6ffa1,47.521172,-122.311002,Building,US
3003,4da38615540ea1cd5a0a93de,47.441279,-122.334057,Salon / Barbershop,US
3004,4da313e2540ea1cd323c89de,47.687211,-122.336418,Bus Station,US
3005,4da2f7c763b5a35d188d071a,47.432628,-122.300012,Home (private),US
3006,4da238b3b3e7236aae8b1a79,47.624104,-122.314019,Residential Building (Apartment / Condo),US
3007,4da212cf7aee5481dee1cefe,47.591491,-122.332336,Baseball Stadium,US
3008,4da202b9b1c93704ab99dba1,47.615541,-122.20314,Toy / Game Store,US
3009,4da1239863b5a35d6cc1e219,47.591439,-122.332347,Bar,US
3010,4da0f9f3b1c937044524c4a1,47.52011,-122.162981,Bakery,US
3011,4da0d4840f578cfad3ba7d18,47.524342,-122.3303,Neighborhood,US
3012,4da0cd100f578cfa1fef7c18,47.534745,-122.128787,Hiking Trail,US
3013,4da0a56bb3e7236a2385f778,47.621264,-122.351665,Brewery,US
3014,4da0a188b521224b1e4be1ed,47.621863,-122.336444,Cafeteria,US
3015,4da09a2858c2224b48a45679,47.62146,-122.312518,Coffee Shop,US
3016,4da066f2a77d816e6b2b1709,47.448522,-122.30238,Airport Gate,US
3017,4d9f76f6a428a1cdd10ac904,47.620563,-122.190627,Office,US
3018,4d9f675649afb60cde4b9d8d,47.618786,-122.201976,Men's Store,US
3019,4d9e998a47ad3704cb223ee5,47.57458,-122.404784,Home (private),US
3020,4d9e7f137f1b721e74228a0f,47.516089,-122.355825,General Entertainment,US
3021,4d9e74a2a77d816ec8baec08,47.621538,-122.348088,Museum,US
3022,4d9e6536640b54815592ca2d,47.447942,-122.302208,Airport Gate,US
3023,4d9e632691af6ea893d183e8,47.668685,-122.311978,Bus Line,US
3024,4d9e1114c99fb60c1591d58b,47.581307,-122.335218,Food Truck,US
3025,4d9e0c897509b1f73f994fa0,47.61526,-122.325983,Spa / Massage,US
3026,4d9e00025c33a35d5dd70ea1,47.491479,-122.284363,Building,US
3027,4d9dcddf48b6224b5ba42c9f,47.614338,-122.324114,Car Dealership,US
3028,4d9d3d6a7958f04d4a4712fa,47.6619,-122.300569,Tanning Salon,US
3029,4d9d0120a1ec8cfa4f83f949,47.630665,-122.14764,Office,US
3030,4d9cecd77865a093ab74dc7a,47.621771,-122.336386,Office,US
3031,4d9cccf1ef8f370476080dae,47.578683,-122.165523,Office,US
3032,4d9ca252a85fd7ceb4fd531a,47.580182,-122.407245,Mexican Restaurant,US
3033,4d9bb28fafc2a1cd526506c2,47.706736,-122.215104,Baseball Field,US
3034,4d9ba83fb8b2224b5cb98555,47.622783,-122.352798,Indie Movie Theater,US
3035,4d9b7d4fcbc96ea83ff3ec25,47.443501,-122.233898,Building,US
3036,4d9b3f79335ab60c934cf6f9,47.443414,-122.299998,Parking,US
3037,4d9a878e3f78548124c4ccd1,47.624566,-122.32083,Gym / Fitness Center,US
3038,4d9a83233f7854814f6dccd1,47.615877,-122.348941,Gym,US
3039,4d9a7c885e52224b217e2ee3,47.621461,-122.336883,Gastropub,US
3040,4d9a75a603d8721e4ad0d224,47.686791,-122.312547,Laundry Service,US
3041,4d9a5ca4b44141bdf308e435,47.706043,-122.326521,Dentist's Office,US
3042,4d9a26313182236a0e5cf0b8,47.621595,-122.336046,Coffee Shop,US
3043,4d9a22661829a0937d1abc68,47.613039,-122.337703,Light Rail,US
3044,4d9a122fa2c654817f4e1654,47.453519,-122.261641,Military Base,US
3045,4d9a0e71fb0fcbffdd2999eb,47.622922,-122.33835,Bank,US
3046,4d9a02c3e07ea35debff1503,47.621496,-122.336218,Office,US
3047,4d99d7a1942ba093e637a48c,47.578939,-122.410904,Caf,US
3048,4d999af82bd6f04d39828150,47.614888,-122.338087,Other Nightlife,US
3049,4d98e8f8647d8cfaf588fb3d,47.539692,-122.337086,Road,US
3050,4d98de109079b1f7581b360a,47.613739,-122.302331,Car Wash,US
3051,4d98968661a3a1cde2dbd042,47.442425,-122.300149,Airport Gate,US
3052,4d98032d77c18eec42376b92,47.611899,-122.20111,Korean Restaurant,US
3053,4d97e975744f370402c3e257,47.699902,-122.355274,Home (private),US
3054,4d97d9f8647d8cfa1021e13d,47.448261,-122.301822,Airport Gate,US
3055,4d97d5ae647d8cfa61a9e03d,47.679218,-122.18422,Zoo,US
3056,4d97a10b647d8cfaafcada3d,47.446681,-122.300754,Plane,US
3057,4d979805b188721ed2461437,47.6195,-122.199498,Gym / Fitness Center,US
3058,4d96b4e79079b1f7d745010a,47.682135,-122.26388,General Travel,US
3059,4d96855361a3a1cdccb69e42,47.621399,-122.336896,Italian Restaurant,US
3060,4d967f532bd6f04dc6d53850,47.606087,-122.324482,Bus Line,US
3061,4d967a6b647d8cfac29abb3d,47.613082,-122.314735,Bar,US
3062,4d9657c3c19fb60ce1e87b65,47.660989,-122.321999,Road,US
3063,4d95cc50e07ea35d6826af02,47.612827,-122.334162,Office,US
3064,4d955d6b9079b1f72e3ee009,47.603356,-122.346346,Boat or Ferry,US
3065,4d95563597d06ea86564e90a,47.650978,-122.360551,College Basketball Court,US
3066,4d95350197d06ea8ead3e60a,47.44511,-122.297601,Parking,US
